databaseId,caseId.en,title,citation,rootURL,databaseyear,format,,webURL,citingCasesURI,,citingCasesRoot,citingCasesMethod,apiKey
csc-scc,2013scc27,R. v. Buzizi,"[2013] 2 SCR 248, 2013 SCC 27 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2013,.html,/,https://www.canlii.org/en/ca/scc/doc/2013/2013scc27/2013scc27.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2013scc27/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2013scc26,Behn v. Moulton Contracting Ltd.,"[2013] 2 SCR 227, 2013 SCC 26 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2013,.html,/,https://www.canlii.org/en/ca/scc/doc/2013/2013scc26/2013scc26.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2013scc26/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2013scc25,R. v. Levkovic,"[2013] 2 SCR 204, 2013 SCC 25 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2013,.html,/,https://www.canlii.org/en/ca/scc/doc/2013/2013scc25/2013scc25.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2013scc25/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2013canlii21697,"Apotex Inc. v. Minister of Health, et al.",2013 CanLII 21697 (SCC),https://www.canlii.org/en/ca/scc/doc/,2013,.html,/,https://www.canlii.org/en/ca/scc/doc/2013/2013canlii21697/2013canlii21697.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2013canlii21697/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2013scc24,R. v. G.M.,"[2013] 2 SCR 202, 2013 SCC 24 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2013,.html,/,https://www.canlii.org/en/ca/scc/doc/2013/2013scc24/2013scc24.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2013scc24/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2013scc23,R. v. MacIntosh,"[2013] 2 SCR 200, 2013 SCC 23 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2013,.html,/,https://www.canlii.org/en/ca/scc/doc/2013/2013scc23/2013scc23.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2013scc23/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2013scc22,R. v. W.H.,"[2013] 2 SCR 180, 2013 SCC 22 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2013,.html,/,https://www.canlii.org/en/ca/scc/doc/2013/2013scc22/2013scc22.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2013scc22/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2013scc21,R. v. Murphy,"[2013] 2 SCR 178, 2013 SCC 21 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2013,.html,/,https://www.canlii.org/en/ca/scc/doc/2013/2013scc21/2013scc21.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2013scc21/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2013scc20,R. v. Lévesque,"[2013] 2 SCR 176, 2013 SCC 20 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2013,.html,/,https://www.canlii.org/en/ca/scc/doc/2013/2013scc20/2013scc20.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2013scc20/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2013scc19,Penner v. Niagara (Regional Police Services Board),"[2013] 2 SCR 125, 2013 SCC 19 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2013,.html,/,https://www.canlii.org/en/ca/scc/doc/2013/2013scc19/2013scc19.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2013scc19/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2013scc18,Ediger v. Johnston,"[2013] 2 SCR 98, 2013 SCC 18 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2013,.html,/,https://www.canlii.org/en/ca/scc/doc/2013/2013scc18/2013scc18.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2013scc18/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2013scc17,R. v. Mailhot,"[2013] 2 SCR 96, 2013 SCC 17 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2013,.html,/,https://www.canlii.org/en/ca/scc/doc/2013/2013scc17/2013scc17.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2013scc17/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2013scc16,R. v. TELUS Communications Co.,"[2013] 2 SCR 3, 2013 SCC 16 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2013,.html,/,https://www.canlii.org/en/ca/scc/doc/2013/2013scc16/2013scc16.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2013scc16/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2013scc15,R. v. Pham,"[2013] 1 SCR 739, 2013 SCC 15 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2013,.html,/,https://www.canlii.org/en/ca/scc/doc/2013/2013scc15/2013scc15.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2013scc15/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2013scc14,Manitoba Metis Federation Inc. v. Canada (Attorney General),"[2013] 1 SCR 623, 2013 SCC 14 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2013,.html,/,https://www.canlii.org/en/ca/scc/doc/2013/2013scc14/2013scc14.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2013scc14/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2013scc13,Antrim Truck Centre Ltd. v. Ontario (Transportation),"[2013] 1 SCR 594, 2013 SCC 13 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2013,.html,/,https://www.canlii.org/en/ca/scc/doc/2013/2013scc13/2013scc13.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2013scc13/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2013scc12,R. v. J.F.,"[2013] 1 SCR 565, 2013 SCC 12 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2013,.html,/,https://www.canlii.org/en/ca/scc/doc/2013/2013scc12/2013scc12.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2013scc12/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2013scc11,Saskatchewan (Human Rights Commission) v. Whatcott,"[2013] 1 SCR 467, 2013 SCC 11 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2013,.html,/,https://www.canlii.org/en/ca/scc/doc/2013/2013scc11/2013scc11.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2013scc11/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2013scc10,R. v. Taylor,"[2013] 1 SCR 465, 2013 SCC 10 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2013,.html,/,https://www.canlii.org/en/ca/scc/doc/2013/2013scc10/2013scc10.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2013scc10/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2013scc9,R. v. Named Person B,"[2013] 1 SCR 405, 2013 SCC 9 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2013,.html,/,https://www.canlii.org/en/ca/scc/doc/2013/2013scc9/2013scc9.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2013scc9/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2013scc8,R. v. Blacklaws,"[2013] 1 SCR 403, 2013 SCC 8 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2013,.html,/,https://www.canlii.org/en/ca/scc/doc/2013/2013scc8/2013scc8.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2013scc8/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2013scc7,R. v. Bélanger,"[2013] 1 SCR 401, 2013 SCC 7 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2013,.html,/,https://www.canlii.org/en/ca/scc/doc/2013/2013scc7/2013scc7.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2013scc7/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2013scc6,"Sun Indalex Finance, LLC v. United Steelworkers","[2013] 1 SCR 271, 2013 SCC 6 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2013,.html,/,https://www.canlii.org/en/ca/scc/doc/2013/2013scc6/2013scc6.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2013scc6/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2013scc5,Quebec (Attorney General) v. A,"[2013] 1 SCR 61, 2013 SCC 5 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2013,.html,/,https://www.canlii.org/en/ca/scc/doc/2013/2013scc5/2013scc5.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2013scc5/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2013scc4,R. v. Sanichar,"[2013] 1 SCR 54, 2013 SCC 4 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2013,.html,/,https://www.canlii.org/en/ca/scc/doc/2013/2013scc4/2013scc4.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2013scc4/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2013scc3,R. v. Ryan,"[2013] 1 SCR 14, 2013 SCC 3 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2013,.html,/,https://www.canlii.org/en/ca/scc/doc/2013/2013scc3/2013scc3.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2013scc3/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2013scc2,R. v. O’Brien,"[2013] 1 SCR 7, 2013 SCC 2 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2013,.html,/,https://www.canlii.org/en/ca/scc/doc/2013/2013scc2/2013scc2.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2013scc2/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2013scc1,R. v. Manning,"[2013] 1 SCR 3, 2013 SCC 1 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2013,.html,/,https://www.canlii.org/en/ca/scc/doc/2013/2013scc1/2013scc1.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2013scc1/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2012scc75,R. v. Davey,"[2012] 3 SCR 828, 2012 SCC 75 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2012,.html,/,https://www.canlii.org/en/ca/scc/doc/2012/2012scc75/2012scc75.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2012scc75/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2012scc74,R. v. Emms,"[2012] 3 SCR 810, 2012 SCC 74 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2012,.html,/,https://www.canlii.org/en/ca/scc/doc/2012/2012scc74/2012scc74.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2012scc74/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2012scc73,R. v. Yumnu,"[2012] 3 SCR 777, 2012 SCC 73 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2012,.html,/,https://www.canlii.org/en/ca/scc/doc/2012/2012scc73/2012scc73.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2012scc73/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2012scc72,R. v. N.S.,"[2012] 3 SCR 726, 2012 SCC 72 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2012,.html,/,https://www.canlii.org/en/ca/scc/doc/2012/2012scc72/2012scc72.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2012scc72/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2012scc71,Professional Institute of the Public Service of Canada v. Canada (Attorney General),"[2012] 3 SCR 660, 2012 SCC 71 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2012,.html,/,https://www.canlii.org/en/ca/scc/doc/2012/2012scc71/2012scc71.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2012scc71/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2012scc70,Sriskandarajah v. United States of America,"[2012] 3 SCR 609, 2012 SCC 70 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2012,.html,/,https://www.canlii.org/en/ca/scc/doc/2012/2012scc70/2012scc70.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2012scc70/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2012scc69,R. v. Khawaja,"[2012] 3 SCR 555, 2012 SCC 69 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2012,.html,/,https://www.canlii.org/en/ca/scc/doc/2012/2012scc69/2012scc69.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2012scc69/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2012scc68,Reference re Broadcasting Regulatory Policy CRTC 2010-167 and Broadcasting Order CRTC 2010-168,"[2012] 3 SCR 489, 2012 SCC 68 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2012,.html,/,https://www.canlii.org/en/ca/scc/doc/2012/2012scc68/2012scc68.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2012scc68/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2012scc67,Newfoundland and Labrador v. AbitibiBowater Inc.,"[2012] 3 SCR 443, 2012 SCC 67 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2012,.html,/,https://www.canlii.org/en/ca/scc/doc/2012/2012scc67/2012scc67.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2012scc67/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2012scc66,R. v. Aucoin,"[2012] 3 SCR 408, 2012 SCC 66 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2012,.html,/,https://www.canlii.org/en/ca/scc/doc/2012/2012scc66/2012scc66.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2012scc66/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2012scc65,Construction Labour Relations v. Driver Iron Inc.,"[2012] 3 SCR 405, 2012 SCC 65 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2012,.html,/,https://www.canlii.org/en/ca/scc/doc/2012/2012scc65/2012scc65.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2012scc65/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2012scc64,Canada (Attorney General) v. Kane,"[2012] 3 SCR 398, 2012 SCC 64 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2012,.html,/,https://www.canlii.org/en/ca/scc/doc/2012/2012scc64/2012scc64.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2012scc64/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2012scc63,R. v. D.J.W.,"[2012] 3 SCR 396, 2012 SCC 63 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2012,.html,/,https://www.canlii.org/en/ca/scc/doc/2012/2012scc63/2012scc63.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2012scc63/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2012scc62,R. v. P.D.T.,"[2012] 3 SCR 394, 2012 SCC 62 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2012,.html,/,https://www.canlii.org/en/ca/scc/doc/2012/2012scc62/2012scc62.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2012scc62/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2012scc61,Moore v. British Columbia (Education),"[2012] 3 SCR 360, 2012 SCC 61 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2012,.html,/,https://www.canlii.org/en/ca/scc/doc/2012/2012scc61/2012scc61.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2012scc61/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2012scc60,Teva Canada Ltd. v. Pfizer Canada Inc.,"[2012] 3 SCR 625, 2012 SCC 60 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2012,.html,/,https://www.canlii.org/en/ca/scc/doc/2012/2012scc60/2012scc60.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2012scc60/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2012scc59,R. v. Nedelcu,"[2012] 3 SCR 311, 2012 SCC 59 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2012,.html,/,https://www.canlii.org/en/ca/scc/doc/2012/2012scc59/2012scc59.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2012scc59/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2012scc58,R. v. Dineley,"[2012] 3 SCR 272, 2012 SCC 58 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2012,.html,/,https://www.canlii.org/en/ca/scc/doc/2012/2012scc58/2012scc58.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2012scc58/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2012scc57,R. v. St‑Onge Lamoureux,"[2012] 3 SCR 187, 2012 SCC 57 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2012,.html,/,https://www.canlii.org/en/ca/scc/doc/2012/2012scc57/2012scc57.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2012scc57/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2012scc56,R. v. Boudreault,"[2012] 3 SCR 157, 2012 SCC 56 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2012,.html,/,https://www.canlii.org/en/ca/scc/doc/2012/2012scc56/2012scc56.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2012scc56/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2012scc55,Opitz v. Wrzesnewskyj,"[2012] 3 SCR 76, 2012 SCC 55 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2012,.html,/,https://www.canlii.org/en/ca/scc/doc/2012/2012scc55/2012scc55.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2012scc55/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2012scc54,R. v. Picot,"[2012] 3 SCR 74, 2012 SCC 54 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2012,.html,/,https://www.canlii.org/en/ca/scc/doc/2012/2012scc54/2012scc54.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2012scc54/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2012scc53,R. v. Cole,"[2012] 3 SCR 34, 2012 SCC 53 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2012,.html,/,https://www.canlii.org/en/ca/scc/doc/2012/2012scc53/2012scc53.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2012scc53/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2012scc52,Canada v. GlaxoSmithKline Inc.,"[2012] 3 SCR 3, 2012 SCC 52 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2012,.html,/,https://www.canlii.org/en/ca/scc/doc/2012/2012scc52/2012scc52.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2012scc52/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2012scc51,Southcott Estates Inc. v. Toronto Catholic District School Board,"[2012] 2 SCR 675, 2012 SCC 51 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2012,.html,/,https://www.canlii.org/en/ca/scc/doc/2012/2012scc51/2012scc51.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2012scc51/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2012scc50,R. v. Rochon,"[2012] 2 SCR 673, 2012 SCC 50 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2012,.html,/,https://www.canlii.org/en/ca/scc/doc/2012/2012scc50/2012scc50.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2012scc50/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2012scc49,R. v. Prokofiew,"[2012] 2 SCR 639, 2012 SCC 49 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2012,.html,/,https://www.canlii.org/en/ca/scc/doc/2012/2012scc49/2012scc49.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2012scc49/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2012scc48,R. v. D.C.,"[2012] 2 SCR 626, 2012 SCC 48 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2012,.html,/,https://www.canlii.org/en/ca/scc/doc/2012/2012scc48/2012scc48.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2012scc48/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
csc-scc,2012scc47,R. v. Mabior,"[2012] 2 SCR 584, 2012 SCC 47 (CanLII)",https://www.canlii.org/en/ca/scc/doc/,2012,.html,/,https://www.canlii.org/en/ca/scc/doc/2012/2012scc47/2012scc47.html,http://api.canlii.org/v1/caseCitator/en/csc-scc/2012scc47/citingCases?api_key=6gauat4nerh7ysgvv2t77nu4,,http://api.canlii.org/v1/caseCitator/en/,/citingCases?,api_key=6gauat4nerh7ysgvv2t77nu4
